x,y,z,r,g,b
0.674908,-0.472558,-0.32869,1.0,0.438253,0.0
0.743461,-2.68118,-0.445615,1.0,0.594153,0.0
0.922518,-0.711351,-0.181115,1.0,0.241487,0.0
-1.32996,-1.53794,-0.043485,1.0,0.05798,0.0
0.918356,-0.707726,-0.167605,1.0,0.223473,0.0
0.852488,-2.64915,-0.02272,1.0,0.0302933,0.0
0.83897,-2.65348,-0.022555,1.0,0.0300733,0.0
0.814797,-2.65449,-0.024735,1.0,0.03298,0.0
1.50796,1.08322,-0.549755,1.0,0.733007,0.0
0.919076,-0.702631,-0.164005,1.0,0.218673,0.0
1.28442,-0.4269,-0.226645,1.0,0.302193,0.0
0.143324,0.374391,-0.10006,1.0,0.133413,0.0
-2.57165,-2.57254,-0.08115,1.0,0.1082,0.0
1.79195,3.12711,-0.490905,1.0,0.65454,0.0
0.92911,-2.62797,-0.02159,1.0,0.0287867,0.0
0.619196,-0.305871,-0.724965,1.0,0.96662,0.0
-2.13958,-0.846862,-0.046305,1.0,0.06174,0.0
2.51673,1.20923,-0.025,1.0,0.0333333,0.0
0.81425,-2.65805,-0.023925,1.0,0.0319,0.0
1.41576,3.42027,-0.737165,1.0,0.982887,0.0
3.69525,3.64282,-0.175,1.0,0.233333,0.0
1.56625,-0.0914546,-0.08631,1.0,0.11508,0.0
-1.58009,-0.800086,-0.05187,1.0,0.06916,0.0
0.55975,-1.57584,-0.06556,1.0,0.0874133,0.0
0.531285,2.21435,-0.07577,1.0,0.101027,0.0
0.1174,-3.48259,-2.46577,0.0,0.712313,1.0
-1.56485,-0.817538,-0.04432,1.0,0.0590933,0.0
-2.07683,-0.918915,-0.03999,1.0,0.05332,0.0
-0.509373,-0.970171,-0.054765,1.0,0.07302,0.0
1.00884,-1.25832,-0.420455,1.0,0.560607,0.0
0.879273,-2.7593,-0.175,1.0,0.233333,0.0
0.805502,-2.74368,-0.175,1.0,0.233333,0.0
1.37345,0.905113,-0.049425,1.0,0.0659,0.0
2.32921,3.52627,-0.766865,0.977513,1.0,0.0
-2.75404,-2.83279,-0.136165,1.0,0.181553,0.0
0.758007,-2.63546,-0.175,1.0,0.233333,0.0
1.74037,4.81888,-0.03286,1.0,0.0438133,0.0
0.719132,-2.71028,-0.35127,1.0,0.46836,0.0
0.759499,-2.58647,-0.125,1.0,0.166667,0.0
1.96823,1.53857,-0.129155,1.0,0.172207,0.0
-2.49133,-0.996524,-0.043795,1.0,0.0583933,0.0
1.28156,-2.0508,-0.127295,1.0,0.169727,0.0
1.95069,1.12987,-0.10619,1.0,0.141587,0.0
0.783587,-2.62546,-0.02506,1.0,0.0334133,0.0
1.69805,1.93831,-0.29391,1.0,0.39188,0.0
1.45178,-0.664766,-0.1048,1.0,0.139733,0.0
-3.49343,-3.13549,-0.53131,1.0,0.708413,0.0
1.81867,0.490226,-0.090985,1.0,0.121313,0.0
1.14841,-1.6017,-0.098275,1.0,0.131033,0.0
1.75423,-0.0080148,-0.13621,1.0,0.181613,0.0
0.923968,-0.699574,-0.163855,1.0,0.218473,0.0
1.49559,1.92892,-0.394115,1.0,0.525487,0.0
-2.70246,-2.50325,-0.05676,1.0,0.07568,0.0
0.700963,-2.71133,-0.353745,1.0,0.47166,0.0
-1.48335,-1.60346,-0.220345,1.0,0.293793,0.0
-2.69042,-1.96271,-0.23308,1.0,0.310773,0.0
-2.69375,-1.96333,-0.22983,1.0,0.30644,0.0
-1.06086,-0.106968,-0.0162,1.0,0.0216,0.0
-0.44311,-1.28961,-1.70978,0.0,1.0,0.2797
-1.32237,-1.52149,-0.043405,1.0,0.0578733,0.0
-2.99201,-2.67439,-0.220735,1.0,0.294313,0.0
0.882775,-2.7711,-0.175,1.0,0.233333,0.0
-1.09298,-1.64473,-0.05971,1.0,0.0796133,0.0
1.78163,0.279577,-0.267655,1.0,0.356873,0.0
0.775432,-2.72181,-0.21179,1.0,0.282387,0.0
-0.71452,-0.927909,-0.0842,1.0,0.112267,0.0
0.80796,-2.62966,-0.02499,1.0,0.03332,0.0
0.786863,-2.66559,-0.17364,1.0,0.23152,0.0
0.811993,-2.65595,-0.024755,1.0,0.0330067,0.0
0.908298,-0.566082,-0.201465,1.0,0.26862,0.0
0.798535,-2.61703,-0.047665,1.0,0.0635533,0.0
-1.37982,-1.77191,-0.193415,1.0,0.257887,0.0
1.95133,1.31077,-0.08326,1.0,0.111013,0.0
1.21667,-0.690333,-0.259755,1.0,0.34634,0.0
0.761251,-2.45548,-1.08377,0.55498,1.0,0.0
-1.59154,-1.87566,-0.151985,1.0,0.202647,0.0
0.628782,-1.97442,-0.025075,1.0,0.0334333,0.0
0.766686,-2.75557,-0.633505,1.0,0.844673,0.0
1.72896,3.26821,-0.193465,1.0,0.257953,0.0
0.698055,-0.0075593,-0.039975,1.0,0.0533,0.0
0.829501,-2.60565,-0.02512,1.0,0.0334933,0.0
0.571496,-1.52676,-0.072025,1.0,0.0960333,0.0
0.88674,-2.72272,-0.175,1.0,0.233333,0.0
1.89291,1.78138,-0.12992,1.0,0.173227,0.0
0.691082,-2.52233,-0.838405,0.882127,1.0,0.0
-3.6132,-3.81417,-0.269,1.0,0.358667,0.0
1.47966,1.95345,-0.533815,1.0,0.711753,0.0
0.214602,0.414748,-0.1212,1.0,0.1616,0.0
0.782623,-1.13091,-0.528405,1.0,0.70454,0.0
0.876308,-2.63237,-0.02289,1.0,0.03052,0.0
0.5708,-1.58464,-0.06071,1.0,0.0809467,0.0
-2.2193,-1.74536,-0.04264,1.0,0.0568533,0.0
-2.11981,-0.847756,-0.04293,1.0,0.05724,0.0
-2.62668,-1.72432,-0.253465,1.0,0.337953,0.0
0.75588,-2.61216,-0.025185,1.0,0.03358,0.0
0.0924242,-6.0462e-05,-0.049475,1.0,0.0659667,0.0
1.33411,-0.398788,-0.243775,1.0,0.325033,0.0
-3.03924,-3.23616,-0.07731,1.0,0.10308,0.0
0.749359,-2.74566,-0.216635,1.0,0.288847,0.0
1.21112,0.637522,-0.047155,1.0,0.0628733,0.0
0.698756,-2.60474,-0.025,1.0,0.0333333,0.0
2.34874,-0.230018,-0.50792,1.0,0.677227,0.0
0.885739,-2.68878,-0.43992,1.0,0.58656,0.0
0.81743,-2.60809,-0.02503,1.0,0.0333733,0.0
1.54766,1.91295,-0.546735,1.0,0.72898,0.0
1.35232,-0.367824,-0.21496,1.0,0.286613,0.0
-3.44539,-3.92625,-0.256605,1.0,0.34214,0.0
-2.10992,-1.44444,-0.058555,1.0,0.0780733,0.0
1.19141,-0.683397,-0.223195,1.0,0.297593,0.0
-2.38994,-0.969932,-0.046945,1.0,0.0625933,0.0
1.56236,-0.105141,-0.12243,1.0,0.16324,0.0
1.18044,-0.673203,-0.245125,1.0,0.326833,0.0
1.82489,0.685572,-0.178735,1.0,0.238313,0.0
1.42348,-0.27819,-0.147885,1.0,0.19718,0.0
0.762004,-2.59393,-0.001875,1.0,0.0025,0.0
1.02211,-0.439833,-0.478485,1.0,0.63798,0.0
0.441657,1.79048,-0.020085,1.0,0.02678,0.0
0.957462,-0.706154,-0.30286,1.0,0.403813,0.0
-3.59309,-1.44293,-0.08285,1.0,0.110467,0.0
0.618326,2.70506,-0.057785,1.0,0.0770467,0.0
-2.60648,-1.24381,-0.0904,1.0,0.120533,0.0
2.96481,3.3961,-0.435085,1.0,0.580113,0.0
1.1217,1.11925,-0.011365,1.0,0.0151533,0.0
2.99131,3.36199,-0.283045,1.0,0.377393,0.0
2.99987,3.35743,-0.28691,1.0,0.382547,0.0
0.464429,2.91973,-0.06506,1.0,0.0867467,0.0
-4.10298,-3.86591,-0.73044,1.0,0.97392,0.0
-1.07597,-0.997544,-0.06841,1.0,0.0912133,0.0
2.99742,3.30686,-0.15613,1.0,0.208173,0.0
-1.50203,-1.99816,-0.15481,1.0,0.206413,0.0
1.81393,1.53014,-0.162375,1.0,0.2165,0.0
0.528413,0.433903,-0.04397,1.0,0.0586267,0.0
-1.20632,-0.94522,-0.04887,1.0,0.06516,0.0
0.670937,-2.51508,-0.87197,0.837373,1.0,0.0
0.714117,-2.61537,-0.025205,1.0,0.0336067,0.0
-3.35795,-1.37265,-0.059865,1.0,0.07982,0.0
0.461427,3.07788,-0.11335,1.0,0.151133,0.0
1.18648,-0.687796,-0.264585,1.0,0.35278,0.0
-1.66567,-1.76922,-0.03099,1.0,0.04132,0.0
1.09406,0.133782,-0.412965,1.0,0.55062,0.0
2.01147,1.39652,-0.11166,1.0,0.14888,0.0
-2.44968,-3.34907,-0.28608,1.0,0.38144,0.0
-2.77877,-2.64523,-0.147995,1.0,0.197327,0.0
-2.42969,-3.37501,-0.27114,1.0,0.36152,0.0
0.490357,3.21349,-0.120665,1.0,0.160887,0.0
1.30106,-0.175636,-0.232025,1.0,0.309367,0.0
0.501016,-1.49726,-0.076285,1.0,0.101713,0.0
0.47382,3.04396,-0.048555,1.0,0.06474,0.0
-2.31315,-1.02088,-0.06078,1.0,0.08104,0.0
-1.99448,-1.69809,-0.06085,1.0,0.0811333,0.0
1.00052,-1.43613,-0.26001,1.0,0.34668,0.0
-3.24163,-2.53964,-0.511945,1.0,0.682593,0.0
0.507843,2.70218,-0.00523,1.0,0.00697333,0.0
0.641393,-0.680275,-0.65434,1.0,0.872453,0.0
-2.4282,-3.30608,-0.34103,1.0,0.454707,0.0
3.0077,3.24697,-0.150495,1.0,0.20066,0.0
0.605107,-1.59325,-0.112625,1.0,0.150167,0.0
-0.291218,0.395243,-0.053805,1.0,0.07174,0.0
1.71074,1.70472,-0.17133,1.0,0.22844,0.0
0.160338,-1.43667,-1.24335,0.342193,1.0,0.0
-2.44124,-3.33144,-0.175,1.0,0.233333,0.0
0.517274,-0.721484,-0.60682,1.0,0.809093,0.0
1.18064,-0.235543,-0.265055,1.0,0.353407,0.0
-1.33767,-1.58464,-0.04745,1.0,0.0632667,0.0
1.14227,1.29739,-0.73003,1.0,0.973373,0.0
-3.29826,-2.32397,-0.05402,1.0,0.0720267,0.0
-2.69316,-2.18949,-0.203125,1.0,0.270833,0.0
2.36973,-0.174929,-0.41848,1.0,0.557973,0.0
-1.27437,-1.67092,-0.03641,1.0,0.0485467,0.0
0.794802,0.463192,-0.03241,1.0,0.0432133,0.0
1.71517,0.241574,-0.14491,1.0,0.193213,0.0
1.1442,-0.0835617,-0.53032,1.0,0.707093,0.0
-1.55002,-1.68922,-0.18801,1.0,0.25068,0.0
1.37182,1.43745,-0.43395,1.0,0.5786,0.0
1.8817,1.91776,-0.183585,1.0,0.24478,0.0
0.425551,-0.804952,-0.102445,1.0,0.136593,0.0
-2.12413,-0.849902,-0.042325,1.0,0.0564333,0.0
-2.90349,-2.8847,-0.19177,1.0,0.255693,0.0
1.59355,-0.618631,-0.22989,1.0,0.30652,0.0
1.14554,1.48328,-0.051895,1.0,0.0691933,0.0
-1.30581,-1.5186,-0.033545,1.0,0.0447267,0.0
-2.11957,-0.835768,-0.0496,1.0,0.0661333,0.0
-1.09324,-1.66001,-0.06178,1.0,0.0823733,0.0
1.66591,-0.302862,-0.078585,1.0,0.10478,0.0
0.904247,-0.465681,-0.342345,1.0,0.45646,0.0
-3.60848,-1.40979,-0.067245,1.0,0.08966,0.0
0.639546,-0.9853,-0.720035,1.0,0.960047,0.0
0.832845,-2.62953,-0.024195,1.0,0.03226,0.0
-2.86544,-2.74919,-0.11767,1.0,0.156893,0.0
0.595818,-0.589038,-0.08966,1.0,0.119547,0.0
-2.10628,-0.890838,-0.027845,1.0,0.0371267,0.0
-2.62517,-1.94752,-0.20061,1.0,0.26748,0.0
0.716128,1.05456,-0.139865,1.0,0.186487,0.0
1.69402,0.129667,-0.08522,1.0,0.113627,0.0
-3.59169,-2.94596,-0.79731,0.93692,1.0,0.0
-0.975692,-2.2224,-0.107525,1.0,0.143367,0.0
0.246138,-1.91087,-1.60651,0.0,1.0,0.142007
-0.512062,0.11468,-0.03935,1.0,0.0524667,0.0
0.667559,-1.67991,-0.08715,1.0,0.1162,0.0
-0.824777,-1.42067,-0.046365,1.0,0.06182,0.0
-0.824413,-1.42025,-0.045365,1.0,0.0604867,0.0
1.93225,1.41942,-0.193995,1.0,0.25866,0.0
3.05636,3.33088,-0.152875,1.0,0.203833,0.0
0.948984,-0.744762,-0.32223,1.0,0.42964,0.0
0.411772,1.68689,-0.01598,1.0,0.0213067,0.0
0.456957,-0.980976,-0.024685,1.0,0.0329133,0.0
0.0672774,-0.802848,-0.076785,1.0,0.10238,0.0
0.375142,1.78483,-0.01773,1.0,0.02364,0.0
0.908824,1.48952,-0.87674,0.831013,1.0,0.0
1.33808,-0.286084,-0.195735,1.0,0.26098,0.0
-3.25961,-3.45178,-0.0558,1.0,0.0744,0.0
0.600162,-0.0915214,-0.02772,1.0,0.03696,0.0
1.03806,-0.365381,-0.375725,1.0,0.500967,0.0
-3.34797,-2.95757,-0.34173,1.0,0.45564,0.0
0.725455,-0.548251,-0.20139,1.0,0.26852,0.0
1.9846,2.8996,-0.22248,1.0,0.29664,0.0
-0.207056,-0.672744,-0.051425,1.0,0.0685667,0.0
2.24974,2.51233,-0.03187,1.0,0.0424933,0.0
1.82247,1.57867,-0.199525,1.0,0.266033,0.0
1.67936,0.214798,-0.328965,1.0,0.43862,0.0
0.901856,-0.476425,-0.23403,1.0,0.31204,0.0
-1.19007,-0.609545,-0.05834,1.0,0.0777867,0.0
1.07577,0.677234,-0.543385,1.0,0.724513,0.0
-3.03795,-2.05536,-0.61285,1.0,0.817133,0.0
0.469322,2.43816,-0.029645,1.0,0.0395267,0.0
2.33382,3.08522,-0.38393,1.0,0.511907,0.0
1.01803,-1.03474,-0.479535,1.0,0.63938,0.0
2.0765,2.91789,-0.326025,1.0,0.4347,0.0
0.55112,-1.58569,-0.090765,1.0,0.12102,0.0
1.34866,1.71499,-0.484625,1.0,0.646167,0.0
1.49616,0.269371,-0.191015,1.0,0.254687,0.0
-1.28112,-1.77413,-0.21535,1.0,0.287133,0.0
-1.14768,-1.82032,-0.121175,1.0,0.161567,0.0
1.55542,0.318581,-0.202585,1.0,0.270113,0.0
1.21116,-0.232037,-0.22006,1.0,0.293413,0.0
1.47335,-0.144924,-0.260135,1.0,0.346847,0.0
1.44081,0.254703,-0.24052,1.0,0.320693,0.0
-0.483926,-1.12251,-0.17293,1.0,0.230573,0.0
0.465618,2.44439,-0.087025,1.0,0.116033,0.0
2.02309,3.61413,-0.04485,1.0,0.0598,0.0
0.0342308,-0.771368,-0.068295,1.0,0.09106,0.0
0.816237,-0.31459,-0.595785,1.0,0.79438,0.0
-3.05278,-3.39342,-0.091675,1.0,0.122233,0.0
-3.19621,-2.52397,-0.361305,1.0,0.48174,0.0
0.515358,2.22129,-0.01926,1.0,0.02568,0.0
1.66629,0.61775,-0.40259,1.0,0.536787,0.0
0.384474,3.0061,-0.092835,1.0,0.12378,0.0
0.515312,2.22392,-0.084005,1.0,0.112007,0.0
0.581537,2.75728,-0.009545,1.0,0.0127267,0.0
0.548343,-0.737665,-0.251405,1.0,0.335207,0.0
-2.11253,-0.898711,-0.06992,1.0,0.0932267,0.0
0.658085,1.55459,-0.06144,1.0,0.08192,0.0
1.91886,3.00091,-0.32239,1.0,0.429853,0.0
2.80777,3.13534,-0.12161,1.0,0.162147,0.0
1.38747,-0.631619,-0.123745,1.0,0.164993,0.0
0.5605,2.74869,-0.01889,1.0,0.0251867,0.0
-1.67892,-1.91383,-0.157875,1.0,0.2105,0.0
1.68716,0.030162,-0.001555,1.0,0.00207333,0.0
0.651604,-0.0624566,-0.63897,1.0,0.85196,0.0
0.560844,-1.32337,-0.02656,1.0,0.0354133,0.0
3.63304,4.0431,-0.62238,1.0,0.82984,0.0
1.45587,0.934189,-0.34607,1.0,0.461427,0.0
-0.048902,-1.18259,-0.088405,1.0,0.117873,0.0
-3.14054,-3.27941,-0.055615,1.0,0.0741533,0.0
2.29909,3.29873,-0.553085,1.0,0.737447,0.0
1.68941,2.53634,-0.372235,1.0,0.496313,0.0
-2.89454,-2.28938,-0.265225,1.0,0.353633,0.0
1.09988,-0.34975,-0.456975,1.0,0.6093,0.0
1.79333,2.10267,-0.165495,1.0,0.22066,0.0
1.56247,0.0519411,-0.2857,1.0,0.380933,0.0
1.014,-0.593878,-0.172675,1.0,0.230233,0.0
0.562258,0.823523,-0.06205,1.0,0.0827333,0.0
-2.98106,-2.89442,-0.156945,1.0,0.20926,0.0
1.31216,-0.422731,-0.219585,1.0,0.29278,0.0
1.87615,2.90745,-0.19145,1.0,0.255267,0.0
-2.11038,-0.843425,-0.04886,1.0,0.0651467,0.0
-2.1098,-0.842493,-0.04689,1.0,0.06252,0.0
0.727749,-0.304833,-0.6734,1.0,0.897867,0.0
3.25133,3.6039,-0.441515,1.0,0.588687,0.0
-0.993401,-1.06691,-0.06636,1.0,0.08848,0.0
0.913543,3.84212,-1.05667,0.591107,1.0,0.0
-1.27528,-1.64221,-0.03439,1.0,0.0458533,0.0
-1.07695,-1.11027,-0.060325,1.0,0.0804333,0.0
1.80807,1.52539,-0.16225,1.0,0.216333,0.0
0.519335,-0.711924,-0.601945,1.0,0.802593,0.0
1.86067,1.36328,-0.390885,1.0,0.52118,0.0
-0.159532,-1.30023,-0.191095,1.0,0.254793,0.0
1.93757,1.12803,-0.11325,1.0,0.151,0.0
1.33596,-0.288784,-0.18956,1.0,0.252747,0.0
1.76627,0.450919,-0.09296,1.0,0.123947,0.0
1.33002,-0.220766,-0.21546,1.0,0.28728,0.0
0.715664,3.3712,-0.11424,1.0,0.15232,0.0
1.21063,-0.669258,-0.2583,1.0,0.3444,0.0
-3.40104,-1.84097,-0.032355,1.0,0.04314,0.0
-1.58597,-0.815379,-0.04606,1.0,0.0614133,0.0
-3.17444,-3.04899,-0.227665,1.0,0.303553,0.0
1.88248,2.73468,-0.341395,1.0,0.455193,0.0
1.28419,-0.414276,-0.223475,1.0,0.297967,0.0
0.63639,3.29666,-0.97821,0.69572,1.0,0.0
0.558784,2.62844,-0.021715,1.0,0.0289533,0.0
1.25892,-0.58736,-0.1948,1.0,0.259733,0.0
1.22718,-1.18262,-0.29499,1.0,0.39332,0.0
1.20634,2.12024,-0.55632,1.0,0.74176,0.0
1.4458,-0.585205,-0.22952,1.0,0.306027,0.0
1.29536,-0.435525,-0.21274,1.0,0.283653,0.0
-2.12888,-0.856246,-0.04195,1.0,0.0559333,0.0
0.533968,2.21793,-0.06762,1.0,0.09016,0.0
1.65238,0.394109,-0.262175,1.0,0.349567,0.0
-0.636774,-0.726959,-0.059405,1.0,0.0792067,0.0
0.945838,-0.804284,-0.317745,1.0,0.42366,0.0
3.90264,3.70813,-0.175,1.0,0.233333,0.0
1.33919,3.41024,-0.735135,1.0,0.98018,0.0
2.0996,3.11489,-0.282105,1.0,0.37614,0.0
1.28947,-0.439861,-0.210485,1.0,0.280647,0.0
3.83484,3.84601,-0.280955,1.0,0.374607,0.0
3.05932,3.90245,-0.742215,1.0,0.98962,0.0
-3.41,-2.72115,-0.57037,1.0,0.760493,0.0
0.54396,2.83956,-0.0488,1.0,0.0650667,0.0
0.995237,-0.554304,-0.19412,1.0,0.258827,0.0
-0.489807,-1.15966,-0.07847,1.0,0.104627,0.0
-0.301799,-1.08175,-0.20007,1.0,0.26676,0.0
0.611207,-1.77817,-0.07331,1.0,0.0977467,0.0
1.56073,0.0412308,-0.049705,1.0,0.0662733,0.0
-1.19813,-1.56487,-0.03397,1.0,0.0452933,0.0
-0.861593,-2.36349,-0.114055,1.0,0.152073,0.0
1.95645,0.761962,-0.025,1.0,0.0333333,0.0
1.0433,-0.911694,-0.172585,1.0,0.230113,0.0
3.15176,3.35598,-0.133975,1.0,0.178633,0.0
0.878052,2.47108,-0.69486,1.0,0.92648,0.0
1.69668,0.612058,-0.166575,1.0,0.2221,0.0
1.64817,1.8894,-0.235185,1.0,0.31358,0.0
1.33552,-0.627019,-0.13577,1.0,0.181027,0.0
1.32992,-0.626209,-0.137235,1.0,0.18298,0.0
1.3361,-0.631889,-0.142645,1.0,0.190193,0.0
1.51156,-0.561913,-0.23044,1.0,0.307253,0.0
1.8362,0.0838749,-0.082075,1.0,0.109433,0.0
1.46531,-0.358994,-0.149095,1.0,0.198793,0.0
0.994962,-0.552459,-0.190565,1.0,0.254087,0.0
1.3575,3.07817,-0.694175,1.0,0.925567,0.0
1.17867,-0.256996,-0.267145,1.0,0.356193,0.0
1.35662,-0.34533,-0.210015,1.0,0.28002,0.0
1.44333,-0.170882,-0.233935,1.0,0.311913,0.0
1.59856,0.166742,-0.110845,1.0,0.147793,0.0
0.397585,1.02198,-0.04119,1.0,0.05492,0.0
1.93152,1.85021,-0.105145,1.0,0.140193,0.0
-1.1945,-1.99292,-0.11733,1.0,0.15644,0.0
1.80133,0.725085,-0.075,1.0,0.1,0.0
-2.57882,-3.45662,-0.228735,1.0,0.30498,0.0
-0.805574,-0.637007,-0.05976,1.0,0.07968,0.0
1.38502,-0.224468,-0.20538,1.0,0.27384,0.0
-0.0866215,-1.07958,-0.1161,1.0,0.1548,0.0
-0.802889,-0.639332,-0.058455,1.0,0.07794,0.0
1.56173,1.14208,-0.51009,1.0,0.68012,0.0
0.735317,-1.73071,-0.0383,1.0,0.0510667,0.0
-0.809416,-0.156258,-0.084305,1.0,0.112407,0.0
-0.80994,-0.155334,-0.071345,1.0,0.0951267,0.0
0.0496194,-1.10182,-0.14878,1.0,0.198373,0.0
1.15336,-1.00967,-0.49732,1.0,0.663093,0.0
1.7747,0.8561,-0.38704,1.0,0.516053,0.0
-3.27691,-2.69527,-0.451805,1.0,0.602407,0.0
1.0286,-1.76894,-0.106235,1.0,0.141647,0.0
-1.16442,-1.95898,-0.105985,1.0,0.141313,0.0
-3.59603,-3.34455,-0.014535,1.0,0.01938,0.0
-2.12093,-1.28802,-0.08567,1.0,0.114227,0.0
1.44927,2.70434,-0.05261,1.0,0.0701467,0.0
1.33442,0.477295,-0.383635,1.0,0.511513,0.0
1.00561,-0.616244,-0.25062,1.0,0.33416,0.0
1.00618,-0.617267,-0.242885,1.0,0.323847,0.0
1.44303,-0.107863,-0.248765,1.0,0.331687,0.0
-1.29117,-1.53506,-0.04044,1.0,0.05392,0.0
1.77268,1.49813,-0.22898,1.0,0.305307,0.0
0.90189,-0.450948,-0.2503,1.0,0.333733,0.0
-2.73832,-2.00772,-0.257025,1.0,0.3427,0.0
-2.87638,-2.62117,-0.193415,1.0,0.257887,0.0
0.577594,2.75964,-0.085335,1.0,0.11378,0.0
3.17112,3.89988,-0.49696,1.0,0.662613,0.0
-0.475457,-1.01581,-0.17541,1.0,0.23388,0.0
0.86974,0.0385688,-0.05238,1.0,0.06984,0.0
1.83823,0.549625,-0.062905,1.0,0.0838733,0.0
-1.11993,-1.71871,-0.04671,1.0,0.06228,0.0
-1.28177,-1.47772,-0.041,1.0,0.0546667,0.0
-2.76649,-2.15224,-0.232435,1.0,0.309913,0.0
2.14253,1.42792,-0.025,1.0,0.0333333,0.0
2.11444,2.52777,-0.119955,1.0,0.15994,0.0
0.998849,-0.547769,-0.194355,1.0,0.25914,0.0
0.531382,-1.55086,-0.035005,1.0,0.0466733,0.0
-2.82846,-2.2536,-0.22032,1.0,0.29376,0.0
-1.21706,-1.66296,-0.033745,1.0,0.0449933,0.0
0.803426,-2.67036,-0.025155,1.0,0.03354,0.0
0.500348,0.44658,-0.712875,1.0,0.9505,0.0
2.88304,3.27261,-0.151565,1.0,0.202087,0.0
-3.32186,-2.52227,-0.620315,1.0,0.827087,0.0
1.26831,3.15861,-0.036455,1.0,0.0486067,0.0
0.848353,-0.0536402,-0.525205,1.0,0.700273,0.0
0.512135,2.05702,-0.00322,1.0,0.00429333,0.0
-0.274975,-1.11637,-0.189125,1.0,0.252167,0.0
0.995033,-0.57443,-0.20997,1.0,0.27996,0.0
2.04279,2.84697,-0.32147,1.0,0.428627,0.0
-3.13066,-3.03198,-0.22559,1.0,0.300787,0.0
-2.42554,-1.35586,-0.11169,1.0,0.14892,0.0
1.76062,1.49494,-0.230935,1.0,0.307913,0.0
3.63661,4.4207,-0.82196,0.904053,1.0,0.0
0.576558,2.71607,-0.07878,1.0,0.10504,0.0
1.34953,3.00377,-0.668755,1.0,0.891673,0.0
2.93614,3.19204,-0.10193,1.0,0.135907,0.0
1.21452,-0.66543,-0.254485,1.0,0.339313,0.0
1.70792,2.69603,-0.410695,1.0,0.547593,0.0
1.7961,1.55874,-0.184225,1.0,0.245633,0.0
0.766954,-0.511977,-0.565705,1.0,0.754273,0.0
2.1081,3.81155,-0.92129,0.771613,1.0,0.0
-0.803617,-0.157491,-0.09125,1.0,0.121667,0.0
1.6375,3.32537,-0.60679,1.0,0.809053,0.0
0.603236,-0.856036,-0.54901,1.0,0.732013,0.0
2.94422,3.24423,-0.172575,1.0,0.2301,0.0
0.877589,-0.783661,-0.100945,1.0,0.134593,0.0
-0.439923,-0.791518,-0.039205,1.0,0.0522733,0.0
-3.3818,-3.58965,-0.082275,1.0,0.1097,0.0
1.94787,2.90423,-0.28016,1.0,0.373547,0.0
-3.2447,-2.80628,-0.31814,1.0,0.424187,0.0
2.43836,3.29649,-0.5016,1.0,0.6688,0.0
-3.0255,-3.2578,-0.0895,1.0,0.119333,0.0
1.44035,-0.171985,-0.242505,1.0,0.32334,0.0
-3.23865,-3.45521,-0.00792,1.0,0.01056,0.0
0.536141,1.73312,-0.090245,1.0,0.120327,0.0
0.819635,-0.483987,-0.25705,1.0,0.342733,0.0
-3.60754,-3.01296,-0.7516,0.997867,1.0,0.0
0.974051,-1.20298,-0.306395,1.0,0.408527,0.0
0.976229,-1.20404,-0.31027,1.0,0.413693,0.0
1.86249,0.481336,-0.031105,1.0,0.0414733,0.0
-1.00913,-2.06383,-0.14031,1.0,0.18708,0.0
1.33759,-0.454493,-0.22568,1.0,0.300907,0.0
1.66553,0.244338,-0.11584,1.0,0.154453,0.0
1.56063,0.633977,-0.270225,1.0,0.3603,0.0
1.72698,1.88582,-0.244735,1.0,0.326313,0.0
0.297516,-0.549057,-0.0203,1.0,0.0270667,0.0
1.73003,1.88916,-0.23977,1.0,0.319693,0.0
-3.88411,-2.017,-0.04849,1.0,0.0646533,0.0
1.52534,-0.134754,-0.253545,1.0,0.33806,0.0
-1.0609,-1.55571,-0.272825,1.0,0.363767,0.0
2.00238,2.18463,-0.01194,1.0,0.01592,0.0
0.697419,-0.758288,-0.335535,1.0,0.44738,0.0
0.529635,0.510315,-0.75551,0.992653,1.0,0.0
0.627558,-1.60192,-0.264485,1.0,0.352647,0.0
2.12598,3.54638,-0.66032,1.0,0.880427,0.0
-2.41946,-1.57879,-0.2157,1.0,0.2876,0.0
-0.197302,-0.522244,-0.04105,1.0,0.0547333,0.0
-1.57204,-0.816223,-0.05309,1.0,0.0707867,0.0
0.968359,-1.1648,-0.27023,1.0,0.360307,0.0
2.00666,-0.537962,-0.175,1.0,0.233333,0.0
-1.98146,-0.875008,-0.04337,1.0,0.0578267,0.0
-1.05998,-1.03897,-0.06259,1.0,0.0834533,0.0
1.87714,-0.105447,-0.052225,1.0,0.0696333,0.0
-2.10855,-0.886334,-0.05329,1.0,0.0710533,0.0
-1.98163,-0.87682,-0.041485,1.0,0.0553133,0.0
0.685076,-0.77274,-0.106725,1.0,0.1423,0.0
2.5961,3.17011,-0.407195,1.0,0.542927,0.0
-3.03994,-3.10697,-0.13261,1.0,0.176813,0.0
2.67402,3.47866,-0.647455,1.0,0.863273,0.0
0.840686,-0.495651,-0.22903,1.0,0.305373,0.0
-2.4539,-3.37186,-0.284215,1.0,0.378953,0.0
1.52392,2.27655,-0.505345,1.0,0.673793,0.0
0.289256,0.36694,-0.139115,1.0,0.185487,0.0
0.296907,0.371331,-0.1251,1.0,0.1668,0.0
-3.57888,-2.99379,-0.7929,0.9428,1.0,0.0
